id,datePublished,description,publisher,title,doi,downloadUrl,journals,database,query_name,query_value
237183624,2020-01-01T00:00:00,"Parking vehicle is a daunting task and a common problem in many cities around the globe. The search for parking space leads to congestion, frustration and increased air pollution. Information of a vacant parking space would facilitate to reduce congestion and subsequent air pollution. Therefore, aim of the paper is to acquire vehicle occupancy in an open parking lot using deep learning. Thermal camera was used to collect the data during varying environmental conditions such as; sunny, dusk, dawn, dark and snowy conditions. Vehicle detection with deep learning was implemented where image classification and object localization were performed for multi object detection. The dataset consists of 527 images which were manually labelled as there were no pre-labelled thermal images available. Multiple deep learning networks such as Yolo, ReNet18, ResNet50 and GoogleNet with varying layers and architectures were evaluated on vehicle detection. Yolo, GoogleNet and ResNet18 are computationally efficient detectors which took less processing time while Resnet50 produced better detection results compared to other detectors. However, ResNet18 also produced minimal miss rates and is suitable for real time vehicle detection. The detected results were compared with a template of parking spaces and IoU value is used to identify vehicle occupancy information",'Institution of Engineering and Technology (IET)',Deep learning-based vehicle occupancy detection in an open parking lot using thermal camera,10.1049/iet-its.2019.0468,,,core,smart cities,'smart cities' AND 'machine learning' AND ('real-world' AND 'deploy')
427469430,2020-01-01T00:00:00,"This paper investigates the use of recurrent neural network to predict urban long-term traffic flows. A representation of the long-term flows with related weather and contextual information is first introduced. A recurrent neural network approach, named RNN-LF, is then proposed to predict the long-term of flows from multiple data sources. Moreover, a parallel implementation on GPU of the proposed solution is developed (GRNN-LF), which allows to boost the performance of RNN-LF. Several experiments have been carried out on real traffic flow including a small city (Odense, Denmark) and a very big city (Beijing). The results reveal that the sequential version (RNN-LF) is capable of dealing effectively with traffic of small cities. They also confirm the scalability of GRNN-LF compared to the most competitive GPU-based software tools when dealing with big traffic flow such as Beijing urban data.publishedVersio",'Springer Science and Business Media LLC',A recurrent neural network for urban long-term traffic flow forecasting,10.1007/s10489-020-01716-1,https://core.ac.uk/download/427469430.pdf,,core,smart cities,'smart cities' AND 'machine learning' AND ('real-world' AND 'deploy')
429122164,2020-08-01T00:00:00,"[EN] The paper presents the results of the Battle of Postdisaster Response and Restoration (BPDRR) presented in a special session at the first International water distribution systems analysis & computing and control in the water industry (WDSA/CCWI) Joint Conference, held in Kingston, Ontario, Canada, in July 2018. The BPDRR problem focused on how to respond and restore water service after the occurrence of five earthquake scenarios that cause structural damage in a water distribution system. Participants were required to propose a prioritization schedule to fix the damages of each scenario while following restrictions on visibility/nonvisibility of damages. Each team/approach was evaluated against six performance criteria: (1) time without supply for hospital/firefighting, (2) rapidity of recovery, (3) resilience loss, (4) average time of no user service, (5) number of users without service for eight consecutive hours, and (6) water loss. Three main types of approaches were identified from the submissions: (1) general-purpose metaheuristic algorithms, (2) greedy algorithms, and (3) ranking-based prioritizations. All three approaches showed potential to solve the challenge efficiently. The results of the participants showed that for this network, the impact of a large-diameter pipe failure on the network is more significant than several smaller pipes failures. The location of isolation valves and the size of hydraulic segments influenced the resilience of the system during emergencies. On average, the interruptions to water supply (hospitals and firefighting) varied considerably among solutions and emergency scenarios, highlighting the importance of private water storage for emergencies. The effects of damages and repair work were more noticeable during the peak demand periods (morning and noontime) than during the low-flow periods; and tank storage helped to preserve functionality of the network in the first few hours after a simulated event. (C) 2020 American Society of Civil Engineers.Paez, D.; Filion, Y.; Castro-Gama, M.; Quintiliani, C.; Santopietro, S.; Sweetapple, C.; Meng, F.... (2020). Battle of Postdisaster Response and Restoration. Journal of Water Resources Planning and Management. 146(8):1-13. https://doi.org/10.1061/(ASCE)WR.1943-5452.0001239S1131468Balut A. R. Brodziak J. Bylka and P. Zakrzewski. 2018. “Battle of post-disaster response and restauration (BPDRR).” In Proc. 1st Int. WDSA/CCWI 2018 Joint Conf. 14. Kingston Canada: Open Journal Systems.Bibok A. 2018. “Near-optimal restoration scheduling of damaged drinking water distribution systems using machine learning.” In Proc. 1st Int. WDSA/CCWI 2018 Joint Conf. 14. Kingston Canada: Open Journal Systems.Castro-Gama M. C. Quintiliani and S. Santopietro. 2018. “After earthquake post-disaster response using a many-objective approach a greedy and engineering interventions.” In Proc. 1st Int. WDSA/CCWI 2018 Joint Conf. 14. Kingston Canada: Open Journal Systems.Cimellaro, G. P., Tinebra, A., Renschler, C., & Fragiadakis, M. (2016). New Resilience Index for Urban Water Distribution Networks. Journal of Structural Engineering, 142(8). doi:10.1061/(asce)st.1943-541x.0001433Cover, T., & Hart, P. (1967). Nearest neighbor pattern classification. IEEE Transactions on Information Theory, 13(1), 21-27. doi:10.1109/tit.1967.1053964Creaco, E., Franchini, M., & Alvisi, S. (2010). Optimal Placement of Isolation Valves in Water Distribution Systems Based on Valve Cost and Weighted Average Demand Shortfall. Water Resources Management, 24(15), 4317-4338. doi:10.1007/s11269-010-9661-5Deb, K., Mohan, M., & Mishra, S. (2005). Evaluating the ε-Domination Based Multi-Objective Evolutionary Algorithm for a Quick Computation of Pareto-Optimal Solutions. Evolutionary Computation, 13(4), 501-525. doi:10.1162/106365605774666895Deuerlein J. D. Gilbert E. Abraham and O. Piller. 2018. “A greedy scheduling of post-disaster response and restoration using pressure-driven models and graph segment analysis.” In Proc. 1st Int. WDSA/CCWI 2018 Joint Conf. 14. Kingston Canada: Open Journal Systems.Deuerlein, J. W. (2008). Decomposition Model of a General Water Supply Network Graph. Journal of Hydraulic Engineering, 134(6), 822-832. doi:10.1061/(asce)0733-9429(2008)134:6(822)Di Nardo, A., Di Natale, M., Giudicianni, C., Santonastaso, G. F., & Savic, D. (2018). Simplified Approach to Water Distribution System Management via Identification of a Primary Network. Journal of Water Resources Planning and Management, 144(2), 04017089. doi:10.1061/(asce)wr.1943-5452.0000885Eliades D. G. M. Kyriakou S. Vrachimis and M. M. Polycarpou. 2016. “EPANET-MATLAB toolkit: An open-source software for interfacing EPANET with MATLAB.” In Proc. 14th Int. Conf. on Computing and Control for the Water Industry (CCWI) 8. The Hague The Netherlands: International Water Conferences. https://doi.org/10.5281/zenodo.831493.Fragiadakis, M., Christodoulou, S. E., & Vamvatsikos, D. (2013). Reliability Assessment of Urban Water Distribution Networks Under Seismic Loads. Water Resources Management, 27(10), 3739-3764. doi:10.1007/s11269-013-0378-0Gilbert, D., Abraham, E., Montalvo, I., & Piller, O. (2017). Iterative Multistage Method for a Large Water Network Sectorization into DMAs under Multiple Design Objectives. Journal of Water Resources Planning and Management, 143(11), 04017067. doi:10.1061/(asce)wr.1943-5452.0000835Hill, D., Kerkez, B., Rasekh, A., Ostfeld, A., Minsker, B., & Banks, M. K. (2014). Sensing and Cyberinfrastructure for Smarter Water Management: The Promise and Challenge of Ubiquity. Journal of Water Resources Planning and Management, 140(7), 01814002. doi:10.1061/(asce)wr.1943-5452.0000449Hwang, H. H. M., Lin, H., & Shinozuka, M. (1998). Seismic Performance Assessment of Water Delivery Systems. Journal of Infrastructure Systems, 4(3), 118-125. doi:10.1061/(asce)1076-0342(1998)4:3(118)Li Y. J. Gao C. Jian C. Ou and S. Hu. 2018. “A two-stage post-disaster response and restoration method for the water distribution system.” In Proc. 1st Int. WDSA/CCWI 2018 Joint Conf. 14. Kingston Canada: Open Journal Systems.Liu, W., Zhao, Y., & Li, J. (2014). Seismic functional reliability analysis of water distribution networks. Structure and Infrastructure Engineering, 11(3), 363-375. doi:10.1080/15732479.2014.887121Luong, H. T., & Nagarur, N. N. (2005). Optimal Maintenance Policy and Fund Allocation in Water Distribution Networks. Journal of Water Resources Planning and Management, 131(4), 299-306. doi:10.1061/(asce)0733-9496(2005)131:4(299)MacQueen J. B. 1967. “Some methods for classification and analysis of multivariate observations.” In Vol. 1 of Proc. 5th Berkeley Symp. on Mathematical Statistics and Probability 281–297. Berkeley: University of California Press.Mahmoud, H. A., Kapelan, Z., & Savić, D. (2018). Real-Time Operational Response Methodology for Reducing Failure Impacts in Water Distribution Systems. Journal of Water Resources Planning and Management, 144(7), 04018029. doi:10.1061/(asce)wr.1943-5452.0000956Meng, F., Fu, G., Farmani, R., Sweetapple, C., & Butler, D. (2018). Topological attributes of network resilience: A study in water distribution systems. Water Research, 143, 376-386. doi:10.1016/j.watres.2018.06.048Ostfeld, A., Uber, J. G., Salomons, E., Berry, J. W., Hart, W. E., Phillips, C. A., … Walski, T. (2008). The Battle of the Water Sensor Networks (BWSN): A Design Challenge for Engineers and Algorithms. Journal of Water Resources Planning and Management, 134(6), 556-568. doi:10.1061/(asce)0733-9496(2008)134:6(556)Paez D. Y. Filion and M. Hulley. 2018a. “Battle of post-disaster response and restoration (BPDRR)—Problem description and rules.” Accessed June 14 2019. https://www.queensu.ca/wdsa-ccwi2018/problem-description-and-files.Paez, D., Suribabu, C. R., & Filion, Y. (2018). Method for Extended Period Simulation of Water Distribution Networks with Pressure Driven Demands. Water Resources Management, 32(8), 2837-2846. doi:10.1007/s11269-018-1961-1Salcedo C. A. Aguilar P. Cuero S. Gonzalez S. Muñoz J. Pérez A. Posada J. Robles and K. Vargas. 2018. “Determination of the hydraulic restoration capacity of b-city involving a multi-criteria decision support model.” In Proc. 1st Int. WDSA/CCWI 2018 Joint Conf. 14. Kingston Canada: Open Journal Systems.Santonastaso G. F. E. Creaco A. Di Nardo and M. Di Natale. 2018. “Post-disaster response and restauration of B-town network based on primary network.” In Vol. 1 of Proc. 1st Int. WDSA/CCWI 2018 Joint Conf. Kingston Canada: Open Journal Systems.Sophocleous S. E. Nikoloudi H. A. Mahmoud K. Woodward and M. Romano. 2018. “Simulation-based framework for the restoration of earthquake-damaged water distribution networks using a genetic algorithm.” In Proc. 1st Int. WDSA/CCWI 2018 Joint Conf. 14. Kingston Canada: Open Journal Systems.Sweetapple C. F. Meng R. Farmani G. Fu and D. Butler. 2018. “A heuristic approach to water network post-disaster response and restoration.” In Proc. 1st Int. WDSA/CCWI 2018 Joint Conf. 14. Kingston Canada: Open Journal Systems.Tabucchi, T., Davidson, R., & Brink, S. (2010). Simulation of post-earthquake water supply system restoration. Civil Engineering and Environmental Systems, 27(4), 263-279. doi:10.1080/10286600902862615Taormina, R., Galelli, S., Tippenhauer, N. O., Salomons, E., Ostfeld, A., Eliades, D. G., … Ohar, Z. (2018). Battle of the Attack Detection Algorithms: Disclosing Cyber Attacks on Water Distribution Networks. Journal of Water Resources Planning and Management, 144(8), 04018048. doi:10.1061/(asce)wr.1943-5452.0000969Walski, T. M. (1993). Water distribution valve topology for reliability analysis. Reliability Engineering & System Safety, 42(1), 21-27. doi:10.1016/0951-8320(93)90051-yWang, Y., Au, S.-K., & Fu, Q. (2010). Seismic Risk Assessment and Mitigation of Water Supply Systems. Earthquake Spectra, 26(1), 257-274. doi:10.1193/1.3276900Yoo, D. G., Kang, D., & Kim, J. H. (2016). Optimal design of water supply networks for enhancing seismic reliability. Reliability Engineering & System Safety, 146, 79-88. doi:10.1016/j.ress.2015.10.001Zhang Q. F. Zheng K. Diao B. Ulanicki and Y. Huang. 2018. “Solving the battle of post-disaster response and restauration (BPDRR) problem with the aid of multi-phase optimization framework.” In Proc. 1st Int. WDSA/CCWI 2018 Joint Conf. 14. Kingston Canada: Open Journal Systems",'American Society of Civil Engineers (ASCE)',Battle of Postdisaster Response and Restoration,10.1061/(ASCE)WR.1943-5452.0001239,https://riunet.upv.es/bitstream/10251/166926/1/Paez%3bFlon%3bCastro-Gama%20-%20Battle%20of%20Postdsaster%20Response%20and%20Restoraton.pdf,,core,smart cities,'smart cities' AND 'machine learning' AND ('real-world' AND 'deploy')
441570737,2020-01-01T00:00:00,"In the existing network-layered architectural stack of Cognitive Radio Ad Hoc Network (CRAHN), channel selection is performed at the Medium Access Control (MAC) layer. However, routing is done on the network layer. Due to this limitation, the Secondary/Unlicensed Users (SUs) need to access the channel information from the MAC layer whenever the channel switching event occurred during the data transmission. This issue delayed the channel selection process during the immediate routing decision for the channel switching event to continue the transmission. In this paper, a protocol is proposed to implement the channel selection decisions at the network layer during the routing process. The decision is based on past and expected future routing decisions of Primary Users (PUs). A learning agent operating in the cross-layer mode of the network-layered architectural stack is implemented in the spectrum mobility manager to pass the channel information to the network layer. This information is originated at the MAC layer. The channel selection is performed on the basis of reinforcement learning algorithms such as No-External Regret Learning, Q-Learning, and Learning Automata. This leads to minimizing the channel switching events and user interferences in the Reinforcement Learning- (RL-) based routing protocol. Simulations are conducted using Cognitive Radio Cognitive Network simulator based on Network Simulator (NS-2). The simulation results showed that the proposed routing protocol performed better than all the other comparative routing protocols in terms of number of channel switching events, average data rate, packet collision, packet loss, and end-to-end delay. The proposed routing protocol implies the improved Quality of Service (QoS) of the delay sensitive and real-time networks such as Cellular and Tele Vision (TV) networks",'Hindawi Limited',Reinforcement Learning-Based Routing Protocol to Minimize Channel Switching and Interference for Cognitive Radio Networks,10.1155/2020/8257168,,"[{'title': 'Complexity', 'identifiers': ['issn:1099-0526', 'issn:1076-2787', '1076-2787', '1099-0526']}]",core,smart cities,'smart cities' AND 'machine learning' AND ('real-world' AND 'deploy')
490881774,2021-09-01T00:00:00,"Skateboarding as a method of transportation has become prevalent, which has increased the occurrence and likelihood of pedestrian–skateboarder collisions and near-collision scenarios in shared-use roadway areas. Collisions between pedestrians and skateboarders can result in significant injury. New approaches are needed to evaluate shared-use areas prone to hazardous pedestrian–skateboarder interactions, and perform real-time, in situ (e.g., on-device) predictions of pedestrian–skateboarder collisions as road conditions vary due to changes in land usage and construction. A mechanism called the Surrogate Safety Measures for skateboarder–pedestrian interaction can be computed to evaluate high-risk conditions on roads and sidewalks using deep learning object detection models. In this paper, we present the first ever skateboarder–pedestrian safety study leveraging deep learning architectures. We view and analyze state of the art deep learning architectures, namely the Faster R-CNN and two variants of the Single Shot Multi-box Detector (SSD) model to select the correct model that best suits two different tasks: automated calculation of Post Encroachment Time (PET) and finding hazardous conflict zones in real-time. We also contribute a new annotated data set that contains skateboarder–pedestrian interactions that has been collected for this study. Both our selected models can detect and classify pedestrians and skateboarders correctly and efficiently. However, due to differences in their architectures and based on the advantages and disadvantages of each model, both models were individually used to perform two different set of tasks. Due to improved accuracy, the Faster R-CNN model was used to automate the calculation of post encroachment time, whereas to determine hazardous regions in real-time, due to its extremely fast inference rate, the Single Shot Multibox MobileNet V1 model was used. An outcome of this work is a model that can be deployed on low-cost, small-footprint mobile and IoT devices at traffic intersections with existing cameras to perform on-device inferencing for in situ Surrogate Safety Measurement (SSM), such as Time-To-Collision (TTC) and Post Encroachment Time (PET). SSM values that exceed a hazard threshold can be published to an Message Queuing Telemetry Transport (MQTT) broker, where messages are received by an intersection traffic signal controller for real-time signal adjustment, thus contributing to state-of-the-art vehicle and pedestrian safety at hazard-prone intersections",'MDPI AG',Deep Learning Architectures for Skateboarder–Pedestrian Surrogate Safety Measures,10.3390/futuretransp1020022,,"[{'title': None, 'identifiers': ['issn:2673-7590', '2673-7590']}]",core,smart cities,'smart cities' AND 'machine learning' AND ('real-world' AND 'deploy')
490727873,2021-09-01T00:00:00,"The traffic accident occurrence rate is increasing relative to the increase in the number of people using personal mobility device (PM). This paper proposes an airbag system with a more efficient algorithm to decide the deployment of a wearable bike airbag in case of an accident. The existing wearable airbags are operated by judging the accident situations using the thresholds of sensors. However, in this case, the judgment accuracy can drop against various motions. This study used the long short-term memory (LSTM) model using the sensor values of the inertial measurement unit (IMU) as input values to judge accident occurrences, which obtains data in real time from the three acceleration-axis and three angular velocity-axis sensors on the driver motion states and judges whether or not an accident has occurred using the obtained data. The existing neural network (NN) or convolutional neural network (CNN) model judges only the input data. This study confirmed that this model has a higher judgment accuracy than the existing NN or CNN by giving strong points even in “past information” through LSTM by regarding the driver motion as time-series data",'MDPI AG',A Study on the Application of LSTM to Judge Bike Accidents for Inflating Wearable Airbags,10.3390/s21196541,,"[{'title': 'Sensors', 'identifiers': ['issn:1424-8220', '1424-8220']}]",core,smart cities,'smart cities' AND 'machine learning' AND ('real-world' AND 'deploy')
479182893,2021-06-01T00:00:00,"Significance and popularity of Role-Based Access Control (RBAC) is inevitable; however, its application is highly challenging in multi-domain collaborative smart city environments. The reason is its limitations in adapting the dynamically changing information of users, tasks, access policies and resources in such applications. It also does not incorporate semantically meaningful business roles, which could have a diverse impact upon access decisions in such multi-domain collaborative business environments. We propose an Intelligent Role-based Access Control (I-RBAC) model that uses intelligent software agents for achieving intelligent access control in such highly dynamic multi-domain environments. The novelty of this model lies in using a core I-RBAC ontology that is developed using real-world semantic business roles as occupational roles provided by Standard Occupational Classification (SOC), USA. It contains around 1400 business roles, from nearly all domains, along with their detailed task descriptions as well as hierarchical relationships among them. The semantic role mining process is performed through intelligent agents that use word embedding and a bidirectional LSTM deep neural network for automated population of organizational ontology from its unstructured text policy and, subsequently, matching this ontology with core I-RBAC ontology to extract unified business roles. The experimentation was performed on a large number of collaboration case scenarios of five multi-domain organizations and promising results were obtained regarding the accuracy of automatically derived RDF triples (Subject, Predicate, Object) from organizational text policies as well as the accuracy of extracted semantically meaningful roles",'MDPI AG',Agent-Based Semantic Role Mining for Intelligent Access Control in Multi-Domain Collaborative Applications of Smart Cities,10.3390/s21134253,,"[{'title': 'Sensors', 'identifiers': ['issn:1424-8220', '1424-8220']}]",core,smart cities,'smart cities' AND 'machine learning' AND ('real-world' AND 'deploy')
481369850,2021-10-01T00:00:00,"Abstract: This paper focuses on long-term education in Artificial Intelligence (AI) applied to robotics. Specifically, it presents the Robobo SmartCity educational framework. It is based on two main elements: the smartphone-based robot Robobo and a real model of a smart city. We describe the development of a simulation model of Robobo SmartCity in the CoppeliaSim 3D simulator, implementing both the real mock-up and the model of Robobo. In addition, a set of Python libraries that allow teachers and students to use state-of-the-art algorithms in their education projects is described too.Ministerio de Ciencia, Innovación y Universidades of Spain/FEDER; t RTI2018-101114-B-I00
Erasmus+ Programme of the European Union;  2019-1-ES01-KA201-065742,
Centro de Investigación de Galicia “CITIC”;  ED431G 2019/01",'MDPI AG',Developing a Simulation Model for Autonomous Driving Education in the Robobo SmartCity Framework,10.3390/engproc2021007049,https://core.ac.uk/download/481369850.pdf,"[{'title': 'Engineering Proceedings', 'identifiers': ['issn:2673-4591', '2673-4591']}]",core,smart cities,'smart cities' AND 'machine learning' AND ('real-world' AND 'deploy')
480287036,2021-05-12T00:00:00,"Modern Smart Cities are highly dependent on an efficient energy service since electricity is used in an increasing number of urban activities. In this regard, Time-of-Use prices for electricity is a widely implemented policy that has been successful to balance electricity consumption along the day and, thus, diminish the stress and risk of shortcuts of electric grids in peak hours. Indeed, residential customers may now schedule the use of deferrable electrical appliances in their smart homes in off-peak hours to reduce the electricity bill. In this context, this work aims to develop an automatic planning tool that accounts for minimizing the electricity costs and enhancing user satisfaction, allowing them to make more efficient usage of the energy consumed. The household energy consumption planning problem is addressed with a multiobjective evolutionary algorithm, for which problem-specific operators are devised, and a set of state-of-the-art greedy algorithms aim to optimize different criteria. The proposed resolution algorithms are tested over a set of realistic instances built using real-world energy consumption data, Time-of-Use prices from an electricity company, and user preferences estimated from historical information and sensor data. The results show that the evolutionary algorithm is able to improve upon the greedy algorithms both in terms of the electricity costs and user satisfaction and largely outperforms to a large extent the current strategy without planning implemented by users.Fil: Nesmachnow, Sergio. Facultad de Ingeniería; UruguayFil: Rossit, Diego Gabriel. Consejo Nacional de Investigaciones Científicas y Técnicas. Centro Científico Tecnológico Conicet - Bahía Blanca. Instituto de Matemática Bahía Blanca. Universidad Nacional del Sur. Departamento de Matemática. Instituto de Matemática Bahía Blanca; Argentina. Universidad Nacional del Sur. Departamento de Ingeniería; ArgentinaFil: Toutouh, Jamal. Massachusetts Institute of Technology. Science And Artificial Intelligence Laboratory; Estados UnidosFil: Luna, Francisco.  Universidad de Málaga. 
Instituto de Tecnologías e Ingeniería del Software; Españ",'Growing Science',An explicit evolutionary approach for multiobjective energy consumption planning considering user preferences in smart homes,10.5267/j.ijiec.2021.5.005,https://core.ac.uk/download/480287036.pdf,"[{'title': 'International Journal of Industrial Engineering Computations', 'identifiers': ['1923-2934', 'issn:1923-2934', '1923-2926', 'issn:1923-2926']}]",core,smart cities,'smart cities' AND 'machine learning' AND ('real-world' AND 'deploy')
225251566,,"[[abstract]]Flood disasters have had a great impact on city development. Early flood warning systems (EFWS) are promising countermeasures against flood hazards and losses. Machine learning (ML) is the kernel for building a satisfactory EFWS. This paper first summarizes the ML methods proposed in this special issue for flood forecasts and their significant advantages. Then, it develops an intelligent hydroinformatics integration platform (IHIP) to derive a user-friendly web interface system through the state-of-the-art machine learning, visualization and system developing techniques for improving online forecast capability and flood risk management. The holistic framework of the IHIP includes five layers (data access, data integration, servicer, functional subsystem, and end-user application) and one database for effectively dealing with flood disasters. The IHIP provides real-time flood-related data, such as rainfall and multi-step-ahead regional flood inundation maps. The interface of Google Maps fused into the IHIP significantly removes the obstacles for users to access this system, helps communities in making better-informed decisions about the occurrence of floods, and alerts communities in advance. The IHIP has been implemented in the Tainan City of Taiwan as the study case. The modular design and adaptive structure of the IHIP could be applied with similar efforts to other cities of interest for assisting the authorities in flood risk management.[[notice]]補正完",'MDPI AG',Building an intelligent Hydroinformatics Integration platform for a regional flood inundation warning systems,10.3390/w11010009,,,core,smart cities,'smart cities' AND 'machine learning' AND ('real-world' AND 'deploy')
