contentType,identifier,title,publicationName,doi,publisher,publicationDate,abstract,url,database,query_name,query_value
Chapter ConferencePaper,doi:10.1007/978-3-031-11112-9_8,Human-Centric Intelligent Driving: Collaborating with the Driver to Improve Safety,Road Vehicle Automation 9,10.1007/978-3-031-11112-9_8,Springer,1/1/2023,"Despite the benefits of autonomous vehicles, their many challenges have made their wide scale deployment and adoption slower than hoped for. In order to help spread the potential benefits of autonomy sooner, as well as to cater to people who will continue to prefer to drive themselves while improving safety, there is a need for intelligent interaction and collaboration between increasingly automated vehicles and humans. At Toyota Research Institute, we call this Human-Centric Intelligent Driving (HCID). HCID has many technical challenges, some of which are shared with fully autonomous driving. Due to the collaborative nature between humans and machines in HCID, some of these challenges are particularly important and potentially different from fully autonomous driving. This chapter focuses on Toyota Research Institute’s (TRI) approach to addressing some of these core challenges.",http://dx.doi.org/10.1007/978-3-031-11112-9_8,springer,autonomous vehicle,'autonomous vehicle' AND 'machine learning' AND ('real-world' AND 'deploy')
Chapter ConferencePaper,doi:10.1007/978-981-19-0151-5_29,Design and Analysis of Adversarial Samples in Safety–Critical Environment: Disease Prediction System,Artificial Intelligence on Medical Data,10.1007/978-981-19-0151-5_29,Springer,1/1/2023,"Deep learning is a part of machine learning applied in many applications, from object detection to disease prediction. In 2013, deep neural networks were vulnerable to perturbed samples during the testing/deployment stage. Deep learning becomes a significant issue when we apply such algorithms in designing safety–critical applications. Deep neural networks are fooled by adding some noise intentionally in the image such that the changes are sometimes not noticeable to the human eye and are known as an adversarial mechanism. The noise adds in such a direction that the difference between the original and perturbed images should be minimal. This work demonstrates the designing of adversarial images and analyzing them on the disease prediction using a chest X-ray prototype system. This work illustrates the design of adversarial samples using three different methods: an image augmentation scheme, filtering, and patches and analysis of how adversarial samples affect the result in real-world clinical settings. The change in the clinical setting not only affects the healthcare economy but also raises technical vulnerability. This work attempts to design and improve a more robust medical learning system. The analysis shows if patches applied in specific regions give expected results to the adversary. In this work, after the successful attack model shows 71% of confidence.",http://dx.doi.org/10.1007/978-981-19-0151-5_29,springer,autonomous vehicle,'autonomous vehicle' AND 'machine learning' AND ('real-world' AND 'deploy')
Article,doi:10.1007/s10479-022-04844-8,Reconceptualizing cybersecurity awareness capability in the data-driven digital economy,Annals of Operations Research,10.1007/s10479-022-04844-8,Springer,8/2/2022,"Data breaches have become a formidable challenge for business operations in the twenty-first century. The emergence of big data in the ever-growing digital economy has created the necessity to secure critical organizational information. The lack of cybersecurity awareness exposes organizations to potential cyber threats. Thus, this research aims to identify the various dimensions of cybersecurity awareness capabilities. Drawing on the dynamic capabilities framework, the findings of the study show personnel (knowledge, attitude and learning), management (training, culture and strategic orientation) and infrastructure capabilities (technology and data governance) as thematic dimensions to tackle cybersecurity awareness challenges.",http://dx.doi.org/10.1007/s10479-022-04844-8,springer,autonomous vehicle,'autonomous vehicle' AND 'machine learning' AND ('real-world' AND 'deploy')
Article,doi:10.1007/s00371-021-02166-7,"A survey on deep multimodal learning for computer vision: advances, trends, applications, and datasets",The Visual Computer,10.1007/s00371-021-02166-7,Springer,8/1/2022,"The research progress in multimodal learning has grown rapidly over the last decade in several areas, especially in computer vision. The growing potential of multimodal data streams and deep learning algorithms has contributed to the increasing universality of deep multimodal learning. This involves the development of models capable of processing and analyzing the multimodal information uniformly. Unstructured real-world data can inherently take many forms, also known as modalities, often including visual and textual content. Extracting relevant patterns from this kind of data is still a motivating goal for researchers in deep learning. In this paper, we seek to improve the understanding of key concepts and algorithms of deep multimodal learning for the computer vision community by exploring how to generate deep models that consider the integration and combination of heterogeneous visual cues across sensory modalities. In particular, we summarize six perspectives from the current literature on deep multimodal learning, namely: multimodal data representation, multimodal fusion (i.e., both traditional and deep learning-based schemes), multitask learning, multimodal alignment, multimodal transfer learning, and zero-shot learning. We also survey current multimodal applications and present a collection of benchmark datasets for solving problems in various vision domains. Finally, we highlight the limitations and challenges of deep multimodal learning and provide insights and directions for future research.",http://dx.doi.org/10.1007/s00371-021-02166-7,springer,autonomous vehicle,'autonomous vehicle' AND 'machine learning' AND ('real-world' AND 'deploy')
Article,doi:10.1007/s10489-021-03047-1,Multi-stage deep probabilistic prediction for travel demand,Applied Intelligence,10.1007/s10489-021-03047-1,Springer,8/1/2022,"Accurate demand prediction is an essential component of any decision support system for smart vehicle dispatching. However, predicting real time demand at the micro-geographical level is a challenging task due to its underlying complexity, and prior work has focused largely on predicting one-step-ahead demand at a macro-geographical level, often using classical times series models that do not consider exogenous factors or quantify the prediction uncertainty in a probabilistic setting. In this paper, we propose an end-to-end deep learning-based framework with a novel architecture to predict multi-step-ahead real time travel demand, along with uncertainty estimation. The model is multi-stage and captures both spatial and temporal aspects. We employ the encoder-decoder framework with variations of convolution and LSTM units, and incorporate an attention mechanism into the model to quantify the interdependence between the input and output elements. We illustrate our model using two real data sets: a taxi and a ride-sharing service (Uber) for the city of New York.",http://dx.doi.org/10.1007/s10489-021-03047-1,springer,autonomous vehicle,'autonomous vehicle' AND 'machine learning' AND ('real-world' AND 'deploy')
Article,doi:10.1007/s10586-021-03423-z,"A survey on internet of energy security: related fields, challenges, threats and emerging technologies",Cluster Computing,10.1007/s10586-021-03423-z,Springer,8/1/2022,"The need for security has never been more than this for the structure of today’s world. Emerging industrial revolutions started to shapeshift many well-known applications to address topics that concern the human race because of the change done to the ecological system regarding carbon emission and environmental pollution. IoE will be the vertical application for this greener innovation projected to have many IoT devices in many fields. The repercussion of mischievous attacks on this new technology would be a calamity in both physical meanings and trustworthiness; the rapid escalation in the number of eco-friendly services developments will have a massive blowback, especially while we are on the 5G doorstep. Focusing on security will help promote the expansion of IoE and greener solutions and the relationship for exploiting the benefits of the smart grid, cloud computing, internet of vehicles. Though this is a new area of research, it has attracted significant attention already. Still, many studies have been done separately to examine the challenges from various angles without reflecting the chronological growth of this technology and security aspects to achieve better strategies. This paper represents a survey related to the surrounding concerns and comparisons for IoE before and after involvement in such services as no survey covers the broad aspect of this topic, discussing its future research opportunities, the raised concern regarding it. Motivated by that to deliver this paper, we identify security as a significant centric topic that can be addressed with innovative approaches and solutions to secure our system through various approaches.",http://dx.doi.org/10.1007/s10586-021-03423-z,springer,autonomous vehicle,'autonomous vehicle' AND 'machine learning' AND ('real-world' AND 'deploy')
Article,doi:10.1007/s11227-022-04415-5,FPGA-based accelerator for object detection: a comprehensive survey,The Journal of Supercomputing,10.1007/s11227-022-04415-5,Springer,8/1/2022,"Object detection is one of the most challenging tasks in computer vision. With the advances in semiconductor devices and chip technology, hardware accelerators have been widely used. Field-programmable gate arrays (FPGAs) are a highly flexible hardware platform that allows customized reconfiguration of the integrated circuit, which has the potential to improve the efficiency of object detection accelerators. However, few reviews summarize FPGA-based object detection accelerators. Also, there is no general principle for realizing object detection according to FPGA characteristics. In this paper, the current hardware accelerators are introduced and compared. Then, the typical deep learning-based object detectors are summarized. Next, the questions of “Why choose FPGA,” “The design goals of FPGA accelerators” and “The design methods for FPGA accelerators” are discussed in detail. Finally, the challenges of object detection algorithms, hardware, and co-design are presented. In addition, an online platform ( https://github.com/vivian13maker/ ) is constructed to provide specific information on all advanced works.",http://dx.doi.org/10.1007/s11227-022-04415-5,springer,autonomous vehicle,'autonomous vehicle' AND 'machine learning' AND ('real-world' AND 'deploy')
Article,doi:10.1007/s11263-022-01627-3,Efficient Burst Raw Denoising with Variance Stabilization and Multi-frequency Denoising Network,International Journal of Computer Vision,10.1007/s11263-022-01627-3,Springer,8/1/2022,"With the growing popularity of smartphones, capturing high-quality images is of vital importance to smartphones. The cameras of smartphones have small apertures and small sensor cells, which lead to the noisy images in low light environment. Denoising based on a burst of multiple frames generally outperforms single frame denoising but with the larger compututional cost. In this paper, we propose an efficient yet effective burst denoising system. We adopt a three-stage design: noise prior integration, multi-frame alignment and multi-frame denoising. First, we integrate noise prior by pre-processing raw signals into a variance-stabilization space, which allows using a small-scale network to achieve competitive performance. Second, we observe that it is essential to adopt an explicit alignment for burst denoising, but it is not necessary to integrate an learning-based method to perform multi-frame alignment. Instead, we resort to a conventional and efficient alignment method and combine it with our multi-frame denoising network. At last, we propose a denoising strategy that processes multiple frames sequentially. Sequential denoising avoids filtering a large number of frames by decomposing multiple frames denoising into several efficient sub-network denoising. As for each sub-network, we propose an efficient multi-frequency denoising network to remove noise of different frequencies. Our three-stage design is efficient and shows strong performance on burst denoising. Experiments on synthetic and real raw datasets demonstrate that our method outperforms state-of-the-art methods, with less computational cost. Furthermore, the low complexity and high-quality performance make deployment on smartphones possible.",http://dx.doi.org/10.1007/s11263-022-01627-3,springer,autonomous vehicle,'autonomous vehicle' AND 'machine learning' AND ('real-world' AND 'deploy')
Article,doi:10.1007/s10489-021-02997-w,GCHGAT: pedestrian trajectory prediction using group constrained hierarchical graph attention networks,Applied Intelligence,10.1007/s10489-021-02997-w,Springer,8/1/2022,"Predicting the motion of pedestrians is a challenge due to the uncertainty of the target pedestrian itself and the influence of other people in the environment. Modelling social interactions is of great significance for pedestrian trajectory prediction. However, most of the existing works only focus on the pair-wise interactions of humans but ignore the group-wise interactions. This paper proposes a group constrained hierarchical graph attention network, GCHGAT, to capture the intragroup, outgroup, and intergroup interaction separately. We first get a rough prediction via a vanilla generative adversarial network. Then, a state-refinement module is used to refine the rough prediction based on interaction information. We compare the performance of our method with related methods on the ETH and UCY datasets. The results show that our approach outperforms all benchmarks with the lowest average prediction error and successfully predicts complex social behaviours.",http://dx.doi.org/10.1007/s10489-021-02997-w,springer,autonomous vehicle,'autonomous vehicle' AND 'machine learning' AND ('real-world' AND 'deploy')
Article,doi:10.1007/s11831-022-09791-y,Review of Protocol Stack Development of Flying Ad-hoc Networks for Disaster Monitoring Applications,Archives of Computational Methods in Engineering,10.1007/s11831-022-09791-y,Springer,7/27/2022,"When disasters such as floods or earthquakes occur, we may not have a support of regular infrastructure based networks. This proves fatal because people who are trapped can not be easily located by search and rescue team. In such cases, airborne network consisting of miniaturized drones can be extremely beneficial in providing quick and effective coverage of the affected area, in an on-demand manner providing instant insights to rescue teams. While the challenges offered by such networks are plenty, the ongoing research and development shows promise to make such a technology more reliable and effective. In this paper, we discuss various disaster events in which network of drones can play a vital role in offering support to rescue operations. Mainly, the article discusses the protocols proposed by researchers for various layers of protocol stack including physical layer, data link layer, network layer, transport layer, application layer along with clustering protocols, time synchronization protocols and localization protocols. Finally, a brief summary of software simulation platforms and testbeds, along with future trends of Flying Ad-hoc networks have been provided.",http://dx.doi.org/10.1007/s11831-022-09791-y,springer,autonomous vehicle,'autonomous vehicle' AND 'machine learning' AND ('real-world' AND 'deploy')
