id,updated,published,title,summary,database,query_name,query_value
http://arxiv.org/abs/2207.11173v1,2022-07-22T16:18:04Z,2022-07-22T16:18:04Z,Verifying Fairness in Quantum Machine Learning,"Due to the beyond-classical capability of quantum computing, quantum machine
learning is applied independently or embedded in classical models for decision
making, especially in the field of finance. Fairness and other ethical issues
are often one of the main concerns in decision making. In this work, we define
a formal framework for the fairness verification and analysis of quantum
machine learning decision models, where we adopt one of the most popular
notions of fairness in the literature based on the intuition -- any two similar
individuals must be treated similarly and are thus unbiased. We show that
quantum noise can improve fairness and develop an algorithm to check whether a
(noisy) quantum machine learning model is fair. In particular, this algorithm
can find bias kernels of quantum data (encoding individuals) during checking.
These bias kernels generate infinitely many bias pairs for investigating the
unfairness of the model. Our algorithm is designed based on a highly efficient
data structure -- Tensor Networks -- and implemented on Google's TensorFlow
Quantum. The utility and effectiveness of our algorithm are confirmed by the
experimental results, including income prediction and credit scoring on
real-world data, for a class of random (noisy) quantum decision models with 27
qubits ($2^{27}$-dimensional state space) tripling ($2^{18}$ times more than)
that of the state-of-the-art algorithms for verifying quantum machine learning
models.",arxiv,science,'science' AND 'machine learning' AND ('real-world' AND 'deploy')
http://arxiv.org/abs/2207.10130v1,2022-07-20T18:18:40Z,2022-07-20T18:18:40Z,Latent Discriminant deterministic Uncertainty,"Predictive uncertainty estimation is essential for deploying Deep Neural
Networks in real-world autonomous systems. However, most successful approaches
are computationally intensive. In this work, we attempt to address these
challenges in the context of autonomous driving perception tasks. Recently
proposed Deterministic Uncertainty Methods (DUM) can only partially meet such
requirements as their scalability to complex computer vision tasks is not
obvious. In this work we advance a scalable and effective DUM for
high-resolution semantic segmentation, that relaxes the Lipschitz constraint
typically hindering practicality of such architectures. We learn a discriminant
latent space by leveraging a distinction maximization layer over an
arbitrarily-sized set of trainable prototypes. Our approach achieves
competitive results over Deep Ensembles, the state-of-the-art for uncertainty
prediction, on image classification, segmentation and monocular depth
estimation tasks. Our code is available at https://github.com/ENSTA-U2IS/LDU",arxiv,science,'science' AND 'machine learning' AND ('real-world' AND 'deploy')
http://arxiv.org/abs/2207.10124v1,2022-07-20T18:06:46Z,2022-07-20T18:06:46Z,"HOLISMOKES -- X. Comparison between neural network and semi-automated
  traditional modeling of strong lenses","Modeling of strongly gravitationally lensed galaxies is often required in
order to use them as astrophysical or cosmological probes. With current and
upcoming wide-field imaging surveys, the number of detected lenses is
increasing significantly such that automated and fast modeling procedures for
ground-based data are urgently needed. This is especially pertinent to
short-lived lensed transients in order to plan follow-up observations.
Therefore, we present in a companion paper (submitted) a neural network
predicting the parameter values with corresponding uncertainties of a Singular
Isothermal Ellipsoid (SIE) mass profile with external shear. In this work, we
present a newly-developed pipeline glee_auto.py to model consistently any
galaxy-scale lensing system. In contrast to previous automated modeling
pipelines that require high-resolution images, glee_auto.py is optimized for
ground-based images such as those from the Hyper-Suprime-Cam (HSC) or the
upcoming Rubin Observatory Legacy Survey of Space and Time. We further present
glee_tools.py, a flexible automation code for individual modeling that has no
direct decisions and assumptions implemented. Both pipelines, in addition to
our modeling network, minimize the user input time drastically and thus are
important for future modeling efforts. We apply the network to 31 real
galaxy-scale lenses of HSC and compare the results to the traditional models.
In the direct comparison, we find a very good match for the Einstein radius
especially for systems with $\theta_E \gtrsim 2$"". The lens mass center and
ellipticity show reasonable agreement. The main discrepancies are on the
external shear as expected from our tests on mock systems. In general, our
study demonstrates that neural networks are a viable and ultra fast approach
for measuring the lens-galaxy masses from ground-based data in the upcoming era
with $\sim10^5$ lenses expected.",arxiv,science,'science' AND 'machine learning' AND ('real-world' AND 'deploy')
http://arxiv.org/abs/2207.07958v1,2022-07-16T14:30:15Z,2022-07-16T14:30:15Z,"FastML Science Benchmarks: Accelerating Real-Time Scientific Edge
  Machine Learning","Applications of machine learning (ML) are growing by the day for many unique
and challenging scientific applications. However, a crucial challenge facing
these applications is their need for ultra low-latency and on-detector ML
capabilities. Given the slowdown in Moore's law and Dennard scaling, coupled
with the rapid advances in scientific instrumentation that is resulting in
growing data rates, there is a need for ultra-fast ML at the extreme edge. Fast
ML at the edge is essential for reducing and filtering scientific data in
real-time to accelerate science experimentation and enable more profound
insights. To accelerate real-time scientific edge ML hardware and software
solutions, we need well-constrained benchmark tasks with enough specifications
to be generically applicable and accessible. These benchmarks can guide the
design of future edge ML hardware for scientific applications capable of
meeting the nanosecond and microsecond level latency requirements. To this end,
we present an initial set of scientific ML benchmarks, covering a variety of ML
and embedded system techniques.",arxiv,science,'science' AND 'machine learning' AND ('real-world' AND 'deploy')
http://arxiv.org/abs/2207.02890v1,2022-07-06T18:07:36Z,2022-07-06T18:07:36Z,Humans Social Relationship Classification during Accompaniment,"This paper presents the design of deep learning architectures which allow to
classify the social relationship existing between two people who are walking in
a side-by-side formation into four possible categories --colleagues, couple,
family or friendship. The models are developed using Neural Networks or
Recurrent Neural Networks to achieve the classification and are trained and
evaluated using a database of readings obtained from humans performing an
accompaniment process in an urban environment. The best achieved model
accomplishes a relatively good accuracy in the classification problem and its
results enhance partially the outcomes from a previous study [1]. Furthermore,
the model proposed shows its future potential to improve its efficiency and to
be implemented in a real robot.",arxiv,science,'science' AND 'machine learning' AND ('real-world' AND 'deploy')
http://arxiv.org/abs/2207.02036v1,2022-07-05T13:27:38Z,2022-07-05T13:27:38Z,"PRoA: A Probabilistic Robustness Assessment against Functional
  Perturbations","In safety-critical deep learning applications robustness measurement is a
vital pre-deployment phase. However, existing robustness verification methods
are not sufficiently practical for deploying machine learning systems in the
real world. On the one hand, these methods attempt to claim that no
perturbations can ``fool'' deep neural networks (DNNs), which may be too
stringent in practice. On the other hand, existing works rigorously consider
$L_p$ bounded additive perturbations on the pixel space, although
perturbations, such as colour shifting and geometric transformations, are more
practically and frequently occurring in the real world. Thus, from the
practical standpoint, we present a novel and general {\it probabilistic
robustness assessment method} (PRoA) based on the adaptive concentration, and
it can measure the robustness of deep learning models against functional
perturbations. PRoA can provide statistical guarantees on the probabilistic
robustness of a model, \textit{i.e.}, the probability of failure encountered by
the trained model after deployment. Our experiments demonstrate the
effectiveness and flexibility of PRoA in terms of evaluating the probabilistic
robustness against a broad range of functional perturbations, and PRoA can
scale well to various large-scale deep neural networks compared to existing
state-of-the-art baselines. For the purpose of reproducibility, we release our
tool on GitHub: \url{ https://github.com/TrustAI/PRoA}.",arxiv,science,'science' AND 'machine learning' AND ('real-world' AND 'deploy')
http://arxiv.org/abs/2207.00670v1,2022-07-01T22:05:07Z,2022-07-01T22:05:07Z,DRESS: Dynamic REal-time Sparse Subnets,"The limited and dynamically varied resources on edge devices motivate us to
deploy an optimized deep neural network that can adapt its sub-networks to fit
in different resource constraints. However, existing works often build
sub-networks through searching different network architectures in a
hand-crafted sampling space, which not only can result in a subpar performance
but also may cause on-device re-configuration overhead. In this paper, we
propose a novel training algorithm, Dynamic REal-time Sparse Subnets (DRESS).
DRESS samples multiple sub-networks from the same backbone network through
row-based unstructured sparsity, and jointly trains these sub-networks in
parallel with weighted loss. DRESS also exploits strategies including parameter
reusing and row-based fine-grained sampling for efficient storage consumption
and efficient on-device adaptation. Extensive experiments on public vision
datasets show that DRESS yields significantly higher accuracy than
state-of-the-art sub-networks.",arxiv,science,'science' AND 'machine learning' AND ('real-world' AND 'deploy')
http://arxiv.org/abs/2207.00254v1,2022-07-01T07:56:48Z,2022-07-01T07:56:48Z,"A Survey on Active Simultaneous Localization and Mapping: State of the
  Art and New Frontiers","Active Simultaneous Localization and Mapping (SLAM) is the problem of
planning and controlling the motion of a robot to build the most accurate and
complete model of the surrounding environment. Since the first foundational
work in active perception appeared, more than three decades ago, this field has
received increasing attention across different scientific communities. This has
brought about many different approaches and formulations, and makes a review of
the current trends necessary and extremely valuable for both new and
experienced researchers. In this work, we survey the state-of-the-art in active
SLAM and take an in-depth look at the open challenges that still require
attention to meet the needs of modern applications. % in order to achieve
real-world deployment. After providing a historical perspective, we present a
unified problem formulation and review the classical solution scheme, which
decouples the problem into three stages that identify, select, and execute
potential navigation actions. We then analyze alternative approaches, including
belief-space planning and modern techniques based on deep reinforcement
learning, and review related work on multi-robot coordination. The manuscript
concludes with a discussion of new research directions, addressing reproducible
research, active spatial perception, and practical applications, among other
topics.",arxiv,science,'science' AND 'machine learning' AND ('real-world' AND 'deploy')
http://arxiv.org/abs/2206.13703v2,2022-07-11T00:13:42Z,2022-06-28T02:27:23Z,"Kwame for Science: An AI Teaching Assistant Based on Sentence-BERT for
  Science Education in West Africa","Africa has a high student-to-teacher ratio which limits students' access to
teachers. Consequently, students struggle to get answers to their questions. In
this work, we extended Kwame, our previous AI teaching assistant, adapted it
for science education, and deployed it as a web app. Kwame for Science answers
questions of students based on the Integrated Science subject of the West
African Senior Secondary Certificate Examination (WASSCE). Kwame for Science is
a Sentence-BERT-based question-answering web app that displays 3 paragraphs as
answers along with a confidence score in response to science questions.
Additionally, it displays the top 5 related past exam questions and their
answers in addition to the 3 paragraphs. Our preliminary evaluation of the
Kwame for Science with a 2.5-week real-world deployment showed a top 3 accuracy
of 87.5% (n=56) with 190 users across 11 countries. Kwame for Science will
enable the delivery of scalable, cost-effective, and quality remote education
to millions of people across Africa.",arxiv,science,'science' AND 'machine learning' AND ('real-world' AND 'deploy')
http://arxiv.org/abs/2206.12542v1,2022-06-25T03:02:25Z,2022-06-25T03:02:25Z,"Value-Consistent Representation Learning for Data-Efficient
  Reinforcement Learning","Deep reinforcement learning (RL) algorithms suffer severe performance
degradation when the interaction data is scarce, which limits their real-world
application. Recently, visual representation learning has been shown to be
effective and promising for boosting sample efficiency in RL. These methods
usually rely on contrastive learning and data augmentation to train a
transition model for state prediction, which is different from how the model is
used in RL--performing value-based planning. Accordingly, the learned model may
not be able to align well with the environment and generate consistent value
predictions, especially when the state transition is not deterministic. To
address this issue, we propose a novel method, called value-consistent
representation learning (VCR), to learn representations that are directly
related to decision-making. More specifically, VCR trains a model to predict
the future state (also referred to as the ''imagined state'') based on the
current one and a sequence of actions. Instead of aligning this imagined state
with a real state returned by the environment, VCR applies a $Q$-value head on
both states and obtains two distributions of action values. Then a distance is
computed and minimized to force the imagined state to produce a similar action
value prediction as that by the real state. We develop two implementations of
the above idea for the discrete and continuous action spaces respectively. We
conduct experiments on Atari 100K and DeepMind Control Suite benchmarks to
validate their effectiveness for improving sample efficiency. It has been
demonstrated that our methods achieve new state-of-the-art performance for
search-free RL algorithms.",arxiv,science,'science' AND 'machine learning' AND ('real-world' AND 'deploy')
