id,datePublished,description,publisher,title,doi,downloadUrl,journals,database,query_name,query_value
289160157,2020-01-01T00:00:00,"Hyper-heuristic is a new methodology for the adaptive hybridization of meta-heuristic algorithms to derive a general algorithm for solving optimization problems. This work focuses on the selection type of hyper-heuristic, called the exponential Monte Carlo with counter (EMCQ). Current implementations rely on the memory-less selection that can be counterproductive as the selected search operator may not (historically) be the best performing operator for the current search instance. Addressing this issue, we propose to integrate the memory into EMCQ for combinatorial t-wise test suite generation using reinforcement learning based on the Q-learning mechanism, called Q-EMCQ. The limited application of combinatorial test generation on industrial programs can impact the use of such techniques as Q-EMCQ. Thus, there is a need to evaluate this kind of approach against relevant industrial software, with a purpose to show the degree of interaction required to cover the code as well as finding faults. We applied Q-EMCQ on 37 real-world industrial programs written in Function Block Diagram (FBD) language, which is used for developing a train control management system at Bombardier Transportation Sweden AB. The results show that Q-EMCQ is an efficient technique for test case generation. Addition- ally, unlike the t-wise test suite generation, which deals with the minimization problem, we have also subjected Q-EMCQ to a maximization problem involving the general module clustering to demonstrate the effectiveness of our approach. The results show the Q-EMCQ is also capable of outperforming the original EMCQ as well as several recent meta/hyper-heuristic including modified choice function, Tabu high-level hyper-heuristic, teaching learning-based optimization, sine cosine algorithm, and symbiotic optimization search in clustering quality within comparable execution time",'Springer Science and Business Media LLC',An evaluation of Monte Carlo-based hyper-heuristic for interaction testing of industrial embedded software applications,10.1007/s00500-020-04769-z,,,core,industry,'industry' AND 'machine learning' AND ('real-world' AND 'deploy')
304693960,2020-01-01T00:00:00,Fault detection and fault diagnosis are crucial subsystems to be integrated within the control architecture of modern industrial processes to ensure high quality standards. In this paper we present a two-stage unsupervised approach for fault detection and diagnosis in household appliances. In particular a suitable testing procedure has been implemented on a real industrial production line in order to extract the most meaningful features that allow to efficiently classify different types of fault by consecutively exploiting deep autoencoder neural network and k-means or hierarchical clustering techniques,,A deep learning unsupervised approach for fault diagnosis of household appliances,,,,core,industry,'industry' AND 'machine learning' AND ('real-world' AND 'deploy')
389889861,2019-11-21T00:00:00,"The problem of inefficient processing in the Big Data industry is touched upon. A detailed analysis of the various means to increase the percentage of processed data is provided and the experimental implementation of a way to obtain and preprocess data in a mobile device network in real-time mode is shown.During the analysis of the subject, the next fields of research were observed: Deep Learning, Machine Learning, Big Data, and GPGPU technology. The increasing numbers of publications, especially of papers that include mobile networks, were emphasized as evidence of rapid growth of the industry and a transition of neuron network algorithms toward mobile operating systems.Further analysis was focused on highlighting the most relevant and perspective objects for the research. The analysis showed that amidst currently most innovative and broadly widespread operation systems and frameworks to implement and engage neuron network algorithms Android operation system and TensorFlow framework has the most significant advantages.Due to the purpose of developing an experimental solution based on mobile device network and neuron network, different classes and types of neuron network architectures were explored. Two major types of mobile neuron networks such as quantized and integer neuron networks and the principal dissimilarity between them were described. Various neuron networks were tested on mobile devices with Internet connection via specially developed auxiliary software using GPGPU technology. Experimental results had shown that modern smartphones such as Huawei P20-Pro are capable to analyze, store and transmit the incoming from its camera sensor information at a rate of up to 40 frames per second. The usage of mobile GPU for improving the performance of the neuron networks was proved to be effective as such the number of frames processed by a neuron network per second can be elevated up to 10 times.The experimental software that task was to search for the given by user object in a real-time mode using mobile device network as both — server and processing nodes — proved to be a violable solution for the increasing amount of preprocessed up-to-the-minute information in the Big Data industry after the diligent research.As a summary, it needs to be stated that current progress in mobile device industry is making possible to bring neuron network technologies on mobile platforms and expand the capability of data aggregating services through the use of modern Deep Learning frameworks and GPGPU technology.Проаналізовано напрямки досліджень у галузі концептів Big Data, розподілених мереж мобільних пристроїв і Deep Learning. Кількісно охарактеризовано та порівняно інтенсивність розвитку сучасних бібліотек нейронних мереж для використання технологій Deep Learning, Big Data, GPGPU. Розроблено застосування для дослідження роботи згорткових нейронних мереж різної архітектури із використанням потуж-ностей мобільних CPU та GPU і з використанням API для нейронних мереж на операційній системі Android. Розроблено застосування для агрегації проаналізованих у реальному часі даних, структуризації даних на сервері та досліджено роботу застосування в мережах WiFi, 3G та 4G. Проведено аналіз різних шляхів агрегації даних",Інститут проблем реєстрації інформації НАН України,Агрегація та аналіз графічних даних  у розподіленій мережі мобільних пристроїв,,,,core,industry,'industry' AND 'machine learning' AND ('real-world' AND 'deploy')
390009408,2020-02-20T00:00:00,"Methods of machine intelligence with training contribute their specifics to the creation and commissioning of a gaming system.One of the main problems is the need to anticipate the entire set of input situations and possible answers at the time of design and the impossibility of expanding their list withoutretraining. This leads to a narrowing of the possibility of their use in real gaming systems.  The object of research is the processes of creating and training game agents based on the evolutionary approaches of artificial intelligence. The purpose of the work is the development and justification of a formal model of a game agent based on machine learning methods, software implementation of the game process using neural networks and evolutionary optimization methods for multiple generations of game agent populations. To achieve this goal, the theoretical base, the existing research and development in the industry; a game scenario was designed, the main agents were identified, their main capabilities and expected behavior; training of game agents by various types of neural networks; development testing, quality assessment of behavior and decision-making by artificial intelligence using neural networks were performed; a comparative analysis of various types of neural networks, the proposed recommendations for their use for given conditions. To display the artificial neural network, the template components of the layer, neuron, and bridge were used. The created software module will allow game agents built using various neural networks to compete with each other (and not with a person, as in the normal game mode), and will reveal more prepared ones.  The scientific novelty of the study lies in the fact that a model of a game agent is formalized, based on machine learning methods. The results obtained in this work can be used in the development of video games built on the basis of artificial intelligence of game agents based on machine learning methods, as well as in other scientific studies.Методы машинного интеллекта с обучением вносят свою специфику к созданию и наладке игровой системы.Одна из главных проблем — это необходимость предвидения всего набора входных ситуаций и возможных ответов на моменте проектирования и невозможность расширения их списка без переобучения. Это приводит к сужению возможности их использования в реальных игровых системах.Объектом исследования являются процессы создания и обучения игровых агентов на основе эволюционных подходов искусственного интеллекта. Цель работы - разработка и обоснование формальной модели игрового агента, основанного на методах машинного обучения, программная реализация игрового процесса сприменением нейронных сетей и эволюционных методов оптимизации при множественных поколениях популяций игровых агентов.Для осуществления поставленной цели исследована теоретическая база, существующие исследования и разработки в отрасли; спроектирован игровой сценарий, определены основные агенты, их основные возможности и ожидаемое поведение;реализовано обучение игровых агентов различными типами нейронных сетей; выполнено тестирование разработок, оценка качества поведения и принятия решений искусственныминтеллектом с использованием нейронных сетей; проведен сравнительный анализ различных типов нейронных сетей, предлагаемых рекомендаций по их использованию для заданныхусловий. Для отображения искусственной нейронной сети использованы шаблонные компоненты слоя, нейрона и моста.Созданный программный модуль позволит игровым агентам, построенным с использованием различных нейронных сетей, соперничать друг с другом (а не с человеком,как в обычном режиме игры), позволит выявить более подготовленного из них. Научная новизна исследования заключается в том, что формализована модель игрового агента, в основе которой методы машинного обучения. Полученные в работе результаты могут быть использованы при разработке видеоигр, построенных на базе искусственного интеллекта игровых агентов, в основекоторых методы машинного обучения, а также в рамках других научных исследований.Методи машинного інтелекту з навчанням привносять свою специфіку до створення і налагодження ігрової системи.  Одна з головних проблем - це необхідність передбачення усього набору вхідних ситуацій і можливих відповідей на моменті проектування і неможливість розширення їх списку без перенавчання. Це призводить до звуження можливості їх використання у реальних ігрових системах. Об'єктом дослідження є процеси створення і навчання ігрових агентів на основі еволюційних підходів штучного інтелекту. Мета роботи - розробка і обґрунтування формальної моделі ігрового агенту, заснованої на методах машинного навчання, програмна реалізація ігрового процесу з застосуванням нейронних мереж та еволюційних методів оптимізації при множинних генераціях популяцій ігрових агентів. Для здійснення поставленої мети досліджена теоретична база, існуюча дослідження та розробки в галузі; спроектовано ігровий сценарій, визначені основні агенти, їх основні можливості та очікувана поведінка; реалізоване навчання ігрових агентів різними типами нейронних мереж; виконане тестування розробок, оцінка якості поведінки й прийняття рішень штучним інтелектом з використанням нейронних мереж; проведений порівняльний аналіз різних типів нейронних мереж, запропонування рекомендацій щодо їх використання для заданих умов. Для відображення штучної нейронної мережі використані шаблоні компоненти слою, нейрону і мосту. Створений програмний модуль дозволить ігровим агентам, побудованим з використанням різних нейронних мереж, суперничати один з іншим (а не з людиною, як у звичайному режимі гри), дозволить виявити більш підготовленого з них. Наукова новизна одержаних результатів полягає у тому, що формалізовано модель ігрового агенту, в основі якої методи машинного навчання. Отримані в роботі результати можуть бути використані при розробці відеоігор, побудованих на базі штучного інтелекту ігрових агентів, що гуртуються на методах машинного навчання, а також в рамках інших наукових досліджень",ДВНЗ «Приазовський державний технічний університет»,ДОСЛІДЖЕННЯ ТА МОДЕЛЮВАННЯ ІГРОВОГО ПРОЦЕСУ НА БАЗІ МЕТОДІВ МАШИННОГО НАВЧАННЯ,,,,core,industry,'industry' AND 'machine learning' AND ('real-world' AND 'deploy')
287429785,2019-01-01T00:00:00,"International audienceThe use of wireless sensor networks, which are the key ingredient in the growing Internet of Things (IoT), has surged over the past few years with a widening range of applications in the industry, healthcare, agriculture, with a special attention to monitoring and tracking, often tied with security issues. In some applications, sensors can be deployed in remote, large unpopulated areas, whereas in others, they serve to monitor confined busy spaces. In either case, clustering the sensor network’s nodes into several clusters is of fundamental benefit for obvious scalability reasons, and also for helping to devise maintenance or usage schedules that might greatly improve the network’s lifetime. In the present paper, we survey and compare popular and advanced clustering schemes and provide a detailed analysis of their performance as a function of scale, type of collected data or their heterogeneity, and noise level. The testing is performed on real sensor data provided by the UCI Machine Learning Repository, using various external validation metrics",HAL CCSD,Introducing and Comparing Recent Clustering Methods for Massive Data Management in the Internet of Things,,,,core,industry,'industry' AND 'machine learning' AND ('real-world' AND 'deploy')
226908873,2019-07-08T00:00:00,"International audienceThe Industry 4.0 framework needs new intelligent approaches. Thus, the manufacturing industries more and more pay close attention to artificial intelligence (AI). For example, smart monitoring and diagnosis, real time evaluation and optimization of the whole production and raw materials management can be improved by using machine learning and big data tools. An accurate milling process implies a high quality of the obtained material surface (roughness, flatness). With the involvement of AI-based algorithms, milling process is expected to be more accurate during complex operations.In this work, a smart milling diagnosis has been developed for composite sandwich structures based on honey-comb core. The use of such material has grown considerably in recent years, especially in the aeronautic, aerospace, sporting and automotive industries. But the precise milling of such material presents many difficulties. The objective of this work is to develop a data-driven industrial surface quality diagnosis for the milling of honey-comb material, by using supervised machine learning methods. Therefore, cutting forces and workpiece material vibrations are online measured in order to predict the resulting surface flatness.The workpiece material studied in this investigation is Nomex® honeycomb cores with thin cell walls. The Nomex® honeycomb machining presents several defects related to its composite nature (uncut fiber, tearing of the walls), the cutting conditions and to the alveolar geometry of the structure which causes vibration on the different components of the cutting effort.Given the low level of cutting forces, the quality of the obtained machined surface allows to establish criteria for determining the machinability of the honeycomb structures. Nearly 40 features are calculated in time domain and frequency domain from the raw signal in steady state behavior (transient zones are not taken into account). The features are then normalized. The input parameters for each experiment are: the tool rotation speed, the cutting speed and the depth of cut. It is then necessary to make a dimensional reduction of that feature table in order to avoid overfitting and to reduce the computing time of the learning algorithm.In this work, several classification algorithms have been implemented such as : k-nearest neighbor (kNN), Decision trees (DT), Support Vector Machine (SVM). The different supervised learning algorithms have been implemented and compared. Each AI-based model has been applied to a set of features. From the prediction results, SVM algorithm seems to be the most efficient algorithm in this application",HAL CCSD,Milling diagnosis using machine learning approaches,,,,core,industry,'industry' AND 'machine learning' AND ('real-world' AND 'deploy')
227326055,2019-08-13,"International audienceRequests to improve the quality of software are increasing due to the competition in software industry and the complexity of software development integrating multiple technology domains (e.g., IoT, Big Data, Cloud, Artificial Intelligence, Security Technologies). Measurements collection and analysis is key activity to assess software quality during its development live-cycle. To optimize this activity, our main idea is to periodically select relevant measures to be executed (among a set of possible measures) and automatize their analysis by using a dedicated tool. The proposed solution is integrated in a whole PaaS platform called MEASURE. The tools supporting this activity are Software Metric Suggester tool that recommends metrics of interest according several software development constraints and based on artificial intelligence and MINT tool that correlates collected measurements and provides near real-time recommendations to software development stakeholders (i.e. DevOps team, project manager, human resources manager etc.) to improve the quality of the development process. To illustrate the efficiency of both tools, we created different scenarios on which both approaches are applied. Results show that both tools are complementary and can be used to improve the software development process and thus the final software qualit",Springer,Smart measurements and analysis for software quality enhancement,10.1007/978-3-030-29157-0_9,,,core,industry,'industry' AND 'machine learning' AND ('real-world' AND 'deploy')
479999354,2021-01-01T00:00:00,"The Software Defined Networking (SDN) paradigm enables the development of systems that centrally monitor and manage network traffic, providing support for the deployment of machine learning-based systems that automatically detect and mitigate network intrusions. This paper presents an intelligent system capable of deciding which countermeasures to take in order to mitigate an intrusion in a software defined network. The interaction between the intruder and the defender is posed as a Markov game and MuZero algorithm is used to train the model through self-play. Once trained, the model is integrated with an SDN controller, so that it is able to apply the countermeasures of the game in a real network. To measure the performance of the model, attackers and defenders with different training steps have been confronted and the scores obtained by each of them, the duration of the games and the ratio of games won have been collected. The results show that the defender is capable of deciding which measures minimize the impact of the intrusion, isolating the attacker and preventing it from compromising key machines in the network.This work was supported in part by the Spanish Centre for the Development of Industrial Technology (CDTI) through the Project EGIDA-RED DE EXCELENCIA EN TECNOLOGIAS DE SEGURIDAD Y PRIVACIDAD under Grant CER20191012, in part by the Spanish Ministry of Science and Innovation under Grant PID2019-104966GB-I00, in part by the Basque Business Development Agency (SPRI)-Basque Country Government ELKARTEK Program through the projects TRUSTIND under Grant KK-2020/00054 and 3KIA under Grant KK-2020/00049, and in part by the Basque Country Program of Grants for Research Groups under Grant IT-1244-19",'Institute of Electrical and Electronics Engineers (IEEE)',Towards Autonomous Defense of SDN Networks Using MuZero Based Intelligent Agents,10.1109/ACCESS.2021.3100706,https://core.ac.uk/download/479999354.pdf,"[{'title': 'IEEE Access', 'identifiers': ['issn:2169-3536', '2169-3536']}]",core,industry,'industry' AND 'machine learning' AND ('real-world' AND 'deploy')
480038968,2021-01-01T00:00:00,"The evaluation of groundwater quality in the Dammam formation, Faddak farm, Karbala Governorate, Iraq proved that the sulfate (SO42−) concentrations have high values; so, this water is not suitable for livestock, poultry and irrigation purposes. For reclamation of this water, manufacturing of new sorbent for permeable reactive barrier was required through precipitation of Mg and Fe hydroxides nanoparticles on the activated carbon (AC) surface with best Mg/Fe molar ratio of 7.5/2.5. Mixture of 50% coated AC and 50% scrap iron was applied to eliminate SO42− from contaminated water with efficiency of 59% and maximum capacity of adsorption equals to 9.5 mg/g for a time period of 1 h, sorbent dosage 40 g/L, and initial pH = 5 at 50 mg/L initial SO42− concentration and 200 rpm shaking speed. Characterization analyses certified that the plantation of Mg and Fe nanoparticles onto AC was achieved. Continuous tests showed that the longevity of composite sorbent is increased with thicker bed and lower influent concentration and flow rate. Computer solution (COMSOL) software was well simulated for continuous measurements. The reclamation of real contaminated groundwater was achieved in column set-up with efficiency of 70% when flow rate was 5 mL/min, bed depth was 50 cm and inlet SO42− concentration was 2301 mg/L.Validerad;2021;Nivå 2;2021-07-29 (beamah);Forskningsfinansiär: Taif University (TURSP-2020/49)</p",'MDPI AG',New Composite Sorbent for Removal of Sulfate Ions from Simulated and Real Groundwater in the Batch and Continuous Tests,10.3390/molecules26144356,,,core,industry,'industry' AND 'machine learning' AND ('real-world' AND 'deploy')
226738815,2018-01-01T00:00:00,"It is with great pleasure that we present this Special Issue of
the Journal of Signal Processing Systems (JSPS) dedicated to
Embedded Computer Vision! We are pleased to include six
state-of-the-art papers from the leaders in this field, both from
industry and academia, who keep pushing the embedded computer vision technology forward.
While the idea for this special issue originated between the Guest Editors at one of the CVPR workshops
on the same topic that we have organized, it is the work
of the contributing authors that makes it a success. The
papers were solicited from the workshop participants
and through an open call for papers, so the initial submissions were in many ways already pre-filtered. Out of
24 submitted papers, the highly selective review process
yielded the six papers included here. They cover a
broad range of challenges that are encountered in practical deployment of embedded vision systems, especially
when high computational performance needs meet limited resources. We present papers describing a range of
novel solutions: a deep learning accelerator, a robust
aerial tracking system, an FPGA-based aerial visual
servoing task solution, an approach to use low-cost
hardware for real-time vision, a real-time motion detector, and an image enhancement approach based on human vision",'Springer Science and Business Media LLC',Guest Editorial: Special Issue on Embedded Computer Vision,10.1007/s11265-018-1365-8,,,core,industry,'industry' AND 'machine learning' AND ('real-world' AND 'deploy')
