id,updated,published,title,summary,database,query_name,query_value
http://arxiv.org/abs/2407.08710v1,2024-07-11T17:47:31Z,2024-07-11T17:47:31Z,"end-to-end orchestration of nextg media services over the distributed
  compute continuum","NextG (5G and beyond) networks, through the increasing integration of
cloud/edge computing technologies, are becoming highly distributed compute
platforms ideally suited to host emerging resource-intensive and
latency-sensitive applications (e.g., industrial automation, extended reality,
distributed AI). The end-to-end orchestration of such demanding applications,
which involves function/data placement, flow routing, and joint
communication/computation/storage resource allocation, requires new models and
algorithms able to capture: (i) their disaggregated microservice-based
architecture, (ii) their complex processing graph structures, including
multiple-input multiple-output processing stages, and (iii) the opportunities
for efficiently sharing and replicating data streams that may be useful for
multiple functions and/or end users. To this end, we first identify the
technical gaps in existing literature that prevent efficiently addressing the
optimal orchestration of emerging applications described by information-aware
directed acyclic graphs (DAGs). We then leverage the recently proposed Cloud
Network Flow optimization framework and a novel functionally-equivalent
DAG-to-Forest graph transformation procedure to design IDAGO (Information-Aware
DAG Orchestration), a polynomial-time multi-criteria approximation algorithm
for the optimal orchestration of NextG media services over NextG
compute-integrated networks.",arxiv,augmented reality,'augmented reality' AND 'edge' AND 'orchestration' AND 'placement'
http://arxiv.org/abs/2405.05017v1,2024-05-08T12:34:33Z,2024-05-08T12:34:33Z,6g software engineering: a systematic mapping study,"6G will revolutionize the software world allowing faster cellular
communications and a massive number of connected devices. 6G will enable a
shift towards a continuous edge-to-cloud architecture. Current cloud solutions,
where all the data is transferred and computed in the cloud, are not
sustainable in such a large network of devices. Current technologies, including
development methods, software architectures, and orchestration and offloading
systems, still need to be prepared to cope with such requirements. In this
paper, we conduct a Systematic Mapping Study to investigate the current
research status of 6G Software Engineering. Results show that 18 research
papers have been proposed in software process, software architecture,
orchestration and offloading methods. Of these, software architecture and
software-defined networks are respectively areas and topics that have received
the most attention in 6G Software Engineering. In addition, the main types of
results of these papers are methods, architectures, platforms, frameworks and
algorithms. For the five tools/frameworks proposed, they are new and not
currently studied by other researchers. The authors of these findings are
mainly from China, India and Saudi Arabia. The results will enable researchers
and practitioners to further research and extend for 6G Software Engineering.",arxiv,augmented reality,'augmented reality' AND 'edge' AND 'orchestration' AND 'placement'
http://arxiv.org/abs/2405.00030v1,2024-02-29T15:00:07Z,2024-02-29T15:00:07Z,deepops & slurm: your gpu cluster guide,"In the ever evolving landscape of deep learning, unlocking the potential of
cutting-edge models demands computational resources that surpass the
capabilities of individual machines. Enter the NVIDIA DeepOps Slurm cluster, a
meticulously orchestrated symphony of high-performance nodes, each equipped
with powerful GPUs and meticulously managed by the efficient Slurm resource
allocation system. This guide serves as your comprehensive roadmap, empowering
you to harness the immense parallel processing capabilities of this cluster and
propel your deep learning endeavors to new heights. Whether you are a seasoned
deep learning practitioner seeking to optimize performance or a newcomer eager
to unlock the power of parallel processing, this guide caters to your needs. We
wll delve into the intricacies of the cluster hardware architecture, exploring
the capabilities of its GPUs and the underlying network fabric. You will master
the art of leveraging DeepOps containers for efficient and reproducible
workflows, fine-tune resource configurations for optimal performance, and
confidently submit jobs to unleash the full potential of parallel processing.",arxiv,augmented reality,'augmented reality' AND 'edge' AND 'orchestration' AND 'placement'
http://arxiv.org/abs/2402.01664v1,2024-01-15T06:41:13Z,2024-01-15T06:41:13Z,edge offloading in smart grid,"The energy transition supports the shift towards more sustainable energy
alternatives, paving towards decentralized smart grids, where the energy is
generated closer to the point of use. The decentralized smart grids foresee
novel data-driven low latency applications for improving resilience and
responsiveness, such as peer-to-peer energy trading, microgrid control, fault
detection, or demand response. However, the traditional cloud-based smart grid
architectures are unable to meet the requirements of the new emerging
applications such as low latency and high-reliability thus alternative
architectures such as edge, fog, or hybrid need to be adopted. Moreover, edge
offloading can play a pivotal role for the next-generation smart grid AI
applications because it enables the efficient utilization of computing
resources and addresses the challenges of increasing data generated by IoT
devices, optimizing the response time, energy consumption, and network
performance. However, a comprehensive overview of the current state of research
is needed to support sound decisions regarding energy-related applications
offloading from cloud to fog or edge, focusing on smart grid open challenges
and potential impacts. In this paper, we delve into smart grid and
computational distribution architec-tures, including edge-fog-cloud models,
orchestration architecture, and serverless computing, and analyze the
decision-making variables and optimization algorithms to assess the efficiency
of edge offloading. Finally, the work contributes to a comprehensive
understanding of the edge offloading in smart grid, providing a SWOT analysis
to support decision making.",arxiv,augmented reality,'augmented reality' AND 'edge' AND 'orchestration' AND 'placement'
http://arxiv.org/abs/2311.01224v1,2023-11-02T13:24:04Z,2023-11-02T13:24:04Z,"eisim: a platform for simulating intelligent edge orchestration
  solutions","To support the stringent requirements of the future intelligent and
interactive applications, intelligence needs to become an essential part of the
resource management in the edge environment. Developing intelligent
orchestration solutions is a challenging and arduous task, where the evaluation
and comparison of the proposed solution is a focal point. Simulation is
commonly used to evaluate and compare proposed solutions. However, the
currently existing, openly available simulators are lacking in terms of
supporting the research on intelligent edge orchestration methods. To address
this need, this article presents a simulation platform called Edge Intelligence
Simulator (EISim), the purpose of which is to facilitate the research on
intelligent edge orchestration solutions. EISim is extended from an existing
fog simulator called PureEdgeSim. In its current form, EISim supports
simulating deep reinforcement learning based solutions and different
orchestration control topologies in scenarios related to task offloading and
resource pricing on edge. The platform also includes additional tools for
creating simulation environments, running simulations for agent training and
evaluation, and plotting results.",arxiv,augmented reality,'augmented reality' AND 'edge' AND 'orchestration' AND 'placement'
http://arxiv.org/abs/2307.12903v2,2024-09-19T08:46:30Z,2023-07-24T15:51:06Z,"towards bridging the fl performance-explainability trade-off: a
  trustworthy 6g ran slicing use-case","In the context of sixth-generation (6G) networks, where diverse network
slices coexist, the adoption of AI-driven zero-touch management and
orchestration (MANO) becomes crucial. However, ensuring the trustworthiness of
AI black-boxes in real deployments is challenging. Explainable AI (XAI) tools
can play a vital role in establishing transparency among the stakeholders in
the slicing ecosystem. But there is a trade-off between AI performance and
explainability, posing a dilemma for trustworthy 6G network slicing because the
stakeholders require both highly performing AI models for efficient resource
allocation and explainable decision-making to ensure fairness, accountability,
and compliance. To balance this trade off and inspired by the closed loop
automation and XAI methodologies, this paper presents a novel
explanation-guided in-hoc federated learning (FL) approach where a constrained
resource allocation model and an explainer exchange -- in a closed loop (CL)
fashion -- soft attributions of the features as well as inference predictions
to achieve a transparent 6G network slicing resource management in a RAN-Edge
setup under non-independent identically distributed (non-IID) datasets. In
particular, we quantitatively validate the faithfulness of the explanations via
the so-called attribution-based confidence metric that is included as a
constraint to guide the overall training process in the run-time FL
optimization task. In this respect, Integrated-Gradient (IG) as well as Input
$\times$ Gradient and SHAP are used to generate the attributions for our
proposed in-hoc scheme, wherefore simulation results under different methods
confirm its success in tackling the performance-explainability trade-off and
its superiority over the unconstrained Integrated-Gradient post-hoc FL
baseline.",arxiv,augmented reality,'augmented reality' AND 'edge' AND 'orchestration' AND 'placement'
http://arxiv.org/abs/2307.11181v1,2023-07-20T18:49:45Z,2023-07-20T18:49:45Z,"smotec: an edge computing testbed for adaptive smart mobility
  experimentation","Smart mobility becomes paramount for meeting net-zero targets. However,
autonomous, self-driving and electric vehicles require more than ever before an
efficient, resilient and trustworthy computational offloading backbone that
expands throughout the edge-to-cloud continuum. Utilizing on-demand
heterogeneous computational resources for smart mobility is challenging and
often cost-ineffective. This paper introduces SMOTEC, a novel open-source
testbed for adaptive smart mobility experimentation with edge computing. SMOTEC
provides for the first time a modular end-to-end instrumentation for
prototyping and optimizing placement of intelligence services on edge devices
such as augmented reality and real-time traffic monitoring. SMOTEC supports a
plug-and-play Docker container integration of the SUMO simulator for urban
mobility, Raspberry Pi edge devices communicating via ZeroMQ and EPOS for an
AI-based decentralized load balancing across edge-to-cloud. All components are
orchestrated by the K3s lightweight Kubernetes. A proof-of-concept of
self-optimized service placements for traffic monitoring from Munich
demonstrates in practice the applicability and cost-effectiveness of SMOTEC.",arxiv,augmented reality,'augmented reality' AND 'edge' AND 'orchestration' AND 'placement'
http://arxiv.org/abs/2305.13732v1,2023-05-23T06:38:07Z,2023-05-23T06:38:07Z,"task containerization and container placement optimization for mec: a
  joint communication and computing perspective","Containers are used by an increasing number of Internet service providers to
deploy their applications in multi-access edge computing (MEC) systems.
Although container-based virtualization technologies significantly increase
application availability, they may suffer expensive communication overhead and
resource use imbalances. However, so far there has been a scarcity of studies
to conquer these difficulties. In this paper, we design a workflow-based
mathematical model for applications built upon interdependent multitasking
composition, formulate a multi-objective combinatorial optimization problem
composed of two subproblems -- graph partitioning and multi-choice vector bin
packing, and propose several joint
task-containerization-and-container-placement methods to reduce communication
overhead and balance multi-type computing resource utilization. The performance
superiority of the proposed algorithms is demonstrated by comparison with the
state-of-the-art task and container scheduling schemes.",arxiv,augmented reality,'augmented reality' AND 'edge' AND 'orchestration' AND 'placement'
http://arxiv.org/abs/2304.11941v1,2023-04-24T09:21:56Z,2023-04-24T09:21:56Z,partitioning and deployment of deep neural networks on edge clusters,"Edge inference has become more widespread, as its diverse applications range
from retail to wearable technology. Clusters of networked resource-constrained
edge devices are becoming common, yet no system exists to split a DNN across
these clusters while maximizing the inference throughput of the system.
Additionally, no production-ready orchestration system exists for deploying
said models over such edge networks which adopts the robustness and scalability
of the cloud. We present an algorithm which partitions DNNs and distributes
them across a set of edge devices with the goal of minimizing the bottleneck
latency and therefore maximizing inference throughput. The system scales well
to systems of different node memory capacities and numbers of nodes, while
being node fault-tolerant. We find that we can reduce the bottleneck latency by
10x over a random algorithm and 35% over a greedy joint partitioning-placement
algorithm, although the joint-partitioning algorithm outperforms our algorithm
in most practical use-cases. Furthermore we find empirically that for the set
of representative models we tested, the algorithm produces results within 9.2%
of the optimal bottleneck latency. We then developed a standalone cluster
network emulator on which we tested configurations of up to 20 nodes and found
a steady increase in throughput and decrease in end-to-end latency as the
cluster size scales. In these tests, we observed that our system has multi-node
fault-tolerance as well as network and system IO fault-tolerance. We have
implemented our framework in open-source software that is publicly available to
the research community at https://github.com/ANRGUSC/SEIFER.",arxiv,augmented reality,'augmented reality' AND 'edge' AND 'orchestration' AND 'placement'
http://arxiv.org/abs/2301.13624v1,2023-01-31T13:32:36Z,2023-01-31T13:32:36Z,"a kubernetes-based edge architecture for controlling the trajectory of a
  resource-constrained aerial robot by enabling model predictive control","In recent years, cloud and edge architectures have gained tremendous focus
for offloading computationally heavy applications. From machine learning and
Internet of Thing (IOT) to industrial procedures and robotics, cloud computing
have been used extensively for data processing and storage purposes, thanks to
its ""infinite"" resources. On the other hand, cloud computing is characterized
by long time delays due to the long distance between the cloud servers and the
machine requesting the resources. In contrast, edge computing provides almost
real-time services since edge servers are located significantly closer to the
source of data. This capability sets edge computing as an ideal option for
real-time applications, like high level control, for resource-constrained
platforms. In order to utilize the edge resources, several technologies, with
basic ones as containers and orchestrators like Kubernetes, have been developed
to provide an environment with many features, based on each application's
requirements. In this context, this works presents the implementation and
evaluation of a novel edge architecture based on Kubernetes orchestration for
controlling the trajectory of a resource-constrained Unmanned Aerial Vehicle
(UAV) by enabling Model Predictive Control (MPC).",arxiv,augmented reality,'augmented reality' AND 'edge' AND 'orchestration' AND 'placement'
